253;[(68, 64, 0.0035215603724143563), (67, 22, 0.004592094863462015), (66, 10, 0.004963727101375381), (65, 8, 0.0049750822713493514), (64, 24, 0.004975362265264294), (63, 45, 0.005121081891758861), (62, 7, 0.005349867836746625), (61, 9, 0.005455564785555533), (60, 43, 0.005872787341910435), (59, 28, 0.005947695506898554), (58, 49, 0.006418328074589641), (57, 35, 0.006482644547111338), (56, 15, 0.006511802895246888), (55, 65, 0.006522329420332373), (54, 36, 0.006827652873142687), (53, 39, 0.008330998114223442), (52, 50, 0.008481317594614013), (51, 54, 0.008886445821468802), (50, 32, 0.009003038831179033), (49, 58, 0.009196557845726816), (48, 31, 0.009499160058516587), (47, 51, 0.009532216944468708), (46, 5, 0.010115467606452877), (45, 53, 0.010433980630177975), (44, 44, 0.01087750282986788), (43, 55, 0.01144911727892528), (42, 57, 0.012164759356221522), (41, 3, 0.01264892326235878), (40, 1, 0.012665518505790785), (39, 62, 0.012699463614919138), (38, 41, 0.013337717141126193), (37, 42, 0.013372720418379003), (36, 66, 0.013500337805388174), (35, 19, 0.013510989048036826), (34, 48, 0.013525467274194125), (33, 14, 0.013691720194824786), (32, 20, 0.01382837732829767), (31, 4, 0.014011421022556592), (30, 47, 0.014018198487452005), (29, 6, 0.01402253239673279), (28, 38, 0.014128184964259494), (27, 33, 0.014193345132978097), (26, 40, 0.0142031777232281), (25, 18, 0.014216055551498408), (24, 60, 0.014242529726013586), (23, 25, 0.014245960951601133), (22, 34, 0.014491371320433322), (21, 30, 0.014927052634453153), (20, 56, 0.015668955591579103), (19, 12, 0.016111937001866194), (18, 11, 0.01710702495841454), (17, 16, 0.01710702495841454), (16, 17, 0.01710702495841454), (15, 27, 0.01710702495841454), (14, 29, 0.01710702495841454), (13, 61, 0.01710702495841454), (12, 59, 0.0172530637374515), (11, 21, 0.01990074396589625), (10, 67, 0.02166304824285059), (9, 52, 0.024188120937738145), (8, 46, 0.024547857334503043), (7, 13, 0.02548474544477286), (6, 23, 0.02587121350275623), (5, 0, 0.028134162422675968), (4, 26, 0.03333653502847045), (3, 63, 0.03341853776843384), (2, 37, 0.03361941083198827), (1, 2, 0.04909601429189869)]
254;[(68, 64, 0.005624883712716966), (67, 9, 0.0061788365332619), (66, 2, 0.007433480906632983), (65, 28, 0.007519441342127453), (64, 30, 0.00796479973687736), (63, 45, 0.008290494210624888), (62, 7, 0.008652247046335493), (61, 22, 0.010698605976908082), (60, 41, 0.010880764018084799), (59, 5, 0.01140637660962307), (58, 32, 0.012018481254994384), (57, 15, 0.012252099950623818), (56, 67, 0.012665900974049404), (55, 51, 0.012800385735034614), (54, 65, 0.013036973791339723), (53, 35, 0.01353502957497621), (52, 36, 0.01373475894371623), (51, 24, 0.014629619586910003), (50, 58, 0.014951697871976921), (49, 54, 0.01502795923061162), (48, 46, 0.015647139618537143), (47, 49, 0.016172276555689535), (46, 26, 0.017749038858554278), (45, 43, 0.017801908650224574), (44, 3, 0.018699292933051725), (43, 57, 0.019417400752256175), (42, 8, 0.020247866377456014), (41, 11, 0.02054756440249217), (40, 16, 0.02054756440249217), (39, 17, 0.02054756440249217), (38, 27, 0.02054756440249217), (37, 29, 0.02054756440249217), (36, 61, 0.02054756440249217), (35, 53, 0.02147668342942588), (34, 10, 0.021793761856536364), (33, 50, 0.022718269387585144), (32, 44, 0.023049690199721362), (31, 34, 0.02470580831147795), (30, 56, 0.024852645775276683), (29, 1, 0.024869193554907576), (28, 55, 0.025607057511099374), (27, 62, 0.027659032513875914), (26, 52, 0.028081438411487025), (25, 12, 0.028217074446372115), (24, 25, 0.02836143491098786), (23, 19, 0.02909162497774298), (22, 42, 0.02909790748677643), (21, 48, 0.02943052824447534), (20, 31, 0.030250953552844573), (19, 20, 0.03047395951188614), (18, 66, 0.031585888676769036), (17, 14, 0.03278906213794308), (16, 4, 0.03297822910951531), (15, 47, 0.03299418100973628), (14, 6, 0.03300438159203056), (13, 38, 0.03340513189645222), (12, 18, 0.033418422572081385), (11, 33, 0.03355919868110613), (10, 40, 0.03358244717162473), (9, 60, 0.03361573010137886), (8, 21, 0.035183218410013484), (7, 37, 0.03528648718916361), (6, 23, 0.0357988588748398), (5, 59, 0.036533767791597005), (4, 13, 0.04692931639568099), (3, 0, 0.05138986910382748), (2, 63, 0.05378655582560887), (1, 39, 0.11136584564223495)]
255;[(68, 43, 0.005243231064452902), (67, 45, 0.0066700293931684085), (66, 28, 0.007243250841468374), (65, 64, 0.007951637611103957), (64, 9, 0.007995023998296436), (63, 5, 0.00883642989863298), (62, 7, 0.009073128290907562), (61, 15, 0.009453361106834146), (60, 50, 0.0121293110593087), (59, 49, 0.012346870451585112), (58, 24, 0.012507383768487146), (57, 3, 0.013251809889258559), (56, 41, 0.013255618017384618), (55, 30, 0.013298444765394879), (54, 51, 0.014187739687376744), (53, 53, 0.014490484054366926), (52, 32, 0.014835876559356254), (51, 8, 0.015016843026932736), (50, 67, 0.01751314399331083), (49, 11, 0.01852826704435062), (48, 16, 0.01852826704435062), (47, 17, 0.01852826704435062), (46, 27, 0.01852826704435062), (45, 29, 0.01852826704435062), (44, 61, 0.01852826704435062), (43, 10, 0.018915806293087423), (42, 62, 0.019499074298967023), (41, 55, 0.019622781845179738), (40, 19, 0.020598257204128334), (39, 48, 0.0208147091577352), (38, 57, 0.021172343667773652), (37, 42, 0.021437657104225627), (36, 20, 0.02183304781242479), (35, 12, 0.021841413862128234), (34, 52, 0.023149765137664646), (33, 22, 0.023640947281639346), (32, 44, 0.0243198808517483), (31, 23, 0.025509261172262265), (30, 58, 0.02609455472153921), (29, 54, 0.02651789205425492), (28, 2, 0.026918375956364482), (27, 59, 0.02795977061257693), (26, 66, 0.028027951726662392), (25, 1, 0.02921988954573329), (24, 14, 0.030140239086515308), (23, 21, 0.03023355539824879), (22, 4, 0.030384335566628007), (21, 47, 0.03039903277452327), (20, 6, 0.03040843103282187), (19, 38, 0.030637542916623017), (18, 33, 0.030778845388994336), (17, 40, 0.03080016776030592), (16, 60, 0.03088550417664282), (15, 18, 0.030928760457384574), (14, 26, 0.03181971575431264), (13, 34, 0.0368499197695491), (12, 39, 0.04035883084936631), (11, 0, 0.041572616231893456), (10, 13, 0.04172115394949161), (9, 25, 0.044602695807660964), (8, 37, 0.04614069912272911), (7, 56, 0.04966595077525848), (6, 31, 0.05375844615066627), (5, 35, 0.054587391186890044), (4, 36, 0.05652052736391833), (3, 63, 0.05679916573710175), (2, 46, 0.06007123767168532), (1, 65, 0.0740254148801589)]
256;[(68, 50, 0.00270146773729274), (67, 10, 0.0030694751387528862), (66, 7, 0.004227149717201062), (65, 45, 0.0047166078481054585), (64, 22, 0.004990522695996091), (63, 67, 0.006013077009753953), (62, 32, 0.006453903018633689), (61, 51, 0.006599566035157656), (60, 30, 0.0066942648901643365), (59, 24, 0.006701810495128191), (58, 35, 0.006914417708404619), (57, 65, 0.006971224111112062), (56, 36, 0.007247341715531652), (55, 64, 0.007462368567929034), (54, 49, 0.008353032715376907), (53, 28, 0.008961152800607608), (52, 15, 0.009054098930980414), (51, 5, 0.009562654311334295), (50, 2, 0.009968510192398083), (49, 3, 0.010244381964187865), (48, 53, 0.010797611303893673), (47, 44, 0.011462014952816957), (46, 56, 0.011826483085838113), (45, 41, 0.012230183259545058), (44, 9, 0.012630049884825856), (43, 58, 0.014531136472485273), (42, 46, 0.015008938900999858), (41, 34, 0.01527269098886419), (40, 11, 0.015364275684958018), (39, 16, 0.015364275684958018), (38, 17, 0.015364275684958018), (37, 27, 0.015364275684958018), (36, 29, 0.015364275684958018), (35, 61, 0.015364275684958018), (34, 43, 0.016763257129808085), (33, 12, 0.017056894961306246), (32, 54, 0.017114562483923845), (31, 26, 0.017175065003856793), (30, 62, 0.017347960540910146), (29, 8, 0.017538377269613714), (28, 42, 0.017702435614232792), (27, 19, 0.01827984255617432), (26, 48, 0.018482326823310746), (25, 20, 0.018984157981513983), (24, 4, 0.01999221980593946), (23, 47, 0.020001890243199205), (22, 6, 0.02000807408899319), (21, 66, 0.020026992703312874), (20, 38, 0.020158824633827788), (19, 14, 0.02024827355863268), (18, 33, 0.020251798530873333), (17, 40, 0.0202658281789172), (16, 60, 0.020321977650710532), (15, 18, 0.020450689310656744), (14, 52, 0.020510980650117028), (13, 1, 0.021983148232196714), (12, 55, 0.022248470004336607), (11, 59, 0.022567339167060663), (10, 21, 0.023702012136881057), (9, 31, 0.02526012356666263), (8, 23, 0.026668984054102562), (7, 39, 0.028289107804260527), (6, 13, 0.02884684450066488), (5, 25, 0.035257150168626517), (4, 37, 0.0556620061903621), (3, 57, 0.05684708612805245), (2, 0, 0.05693046276186786), (1, 63, 0.06633656228474472)]
257;[(68, 64, 0.005411438823215375), (67, 3, 0.005939711776563827), (66, 28, 0.006684017939922571), (65, 9, 0.007792650982133775), (64, 30, 0.008667209883467475), (63, 15, 0.008767145281933009), (62, 22, 0.009898417410799443), (61, 67, 0.010016794158974829), (60, 43, 0.01009360413823246), (59, 5, 0.010377795474307394), (58, 41, 0.01083121110745311), (57, 34, 0.011394524732535882), (56, 8, 0.012146821785324224), (55, 26, 0.013318105474016018), (54, 54, 0.01496220029792994), (53, 57, 0.015264640312778077), (52, 50, 0.015311260233660362), (51, 2, 0.015470340793346193), (50, 55, 0.016106819766737446), (49, 62, 0.017456036009937947), (48, 12, 0.017763824698621145), (47, 19, 0.018553530993694056), (46, 48, 0.01860708032649938), (45, 53, 0.018986883392255405), (44, 20, 0.01912289969279446), (43, 11, 0.019357067422002494), (42, 16, 0.019357067422002494), (41, 17, 0.019357067422002494), (40, 27, 0.019357067422002494), (39, 29, 0.019357067422002494), (38, 61, 0.019357067422002494), (37, 45, 0.020333658787897058), (36, 66, 0.02061803731434908), (35, 25, 0.021645288234370952), (34, 59, 0.021771908768908887), (33, 46, 0.021979507235939888), (32, 31, 0.023427580327350372), (31, 56, 0.023445730155866706), (30, 21, 0.0236392726851129), (29, 52, 0.024007582954068463), (28, 42, 0.026198606856860818), (27, 10, 0.027780211307278257), (26, 1, 0.030643177926862664), (25, 13, 0.030780599573988154), (24, 7, 0.03345207356747659), (23, 4, 0.034376559876426405), (22, 47, 0.034393188163265864), (21, 33, 0.03482290468790583), (20, 40, 0.03484702862415234), (19, 18, 0.03487862395155705), (18, 60, 0.03494357746654542), (17, 14, 0.03505607357620977), (16, 6, 0.03509231333836427), (15, 38, 0.03535671586565059), (14, 0, 0.03660912860431631), (13, 65, 0.04212696400828997), (12, 39, 0.04253458523890319), (11, 35, 0.04439204275275155), (10, 37, 0.04448283152582144), (9, 36, 0.04505292468560984), (8, 32, 0.046377218881822335), (7, 23, 0.05040458805945003), (6, 51, 0.05103905521839014), (5, 24, 0.052463171342284176), (4, 49, 0.057836790914361), (3, 44, 0.07383634350576729), (2, 63, 0.09004014728433718), (1, 58, 0.12947286713585926)]
258;[(68, 30, 0.0038811391638809978), (67, 9, 0.005014161471024958), (66, 15, 0.005148135548732724), (65, 22, 0.005360482451406967), (64, 3, 0.00596269378583858), (63, 5, 0.007013188954079097), (62, 10, 0.00721464322072729), (61, 45, 0.0073062212719688935), (60, 67, 0.008081443920533005), (59, 2, 0.008179909290287335), (58, 64, 0.008329813802757435), (57, 28, 0.009130207308877925), (56, 32, 0.009314655451655773), (55, 57, 0.009502390344300227), (54, 51, 0.009680076562448958), (53, 43, 0.010113781389083032), (52, 65, 0.010135170167702268), (51, 35, 0.010241197103575628), (50, 36, 0.010411224425322496), (49, 7, 0.010562353767157306), (48, 53, 0.01167204310452441), (47, 46, 0.012681617288289981), (46, 8, 0.012746389730320828), (45, 58, 0.01293972160509227), (44, 26, 0.012956612143821045), (43, 24, 0.01340736647812224), (42, 41, 0.013933587934282898), (41, 49, 0.014709911865879999), (40, 12, 0.015812533832864073), (39, 62, 0.01630137457689307), (38, 50, 0.016630363134881643), (37, 19, 0.016984031510963615), (36, 48, 0.017160501614400192), (35, 20, 0.01765185323853269), (34, 54, 0.017913644139564755), (33, 66, 0.01909619634767057), (32, 56, 0.02020418953969072), (31, 44, 0.020217404989144483), (30, 59, 0.022503505776622523), (29, 55, 0.024510378271796363), (28, 34, 0.02477816996564608), (27, 42, 0.025144072217520352), (26, 21, 0.02534343982688325), (25, 11, 0.025627571459098886), (24, 16, 0.025627571459098886), (23, 17, 0.025627571459098886), (22, 27, 0.025627571459098886), (21, 29, 0.025627571459098886), (20, 61, 0.025627571459098886), (19, 23, 0.02614325103483539), (18, 52, 0.027216269649371405), (17, 1, 0.027372135100139916), (16, 25, 0.02790036503172999), (15, 31, 0.02965083506633126), (14, 13, 0.03065660504288492), (13, 4, 0.036328560693886236), (12, 47, 0.036346133183101426), (11, 6, 0.03635737006522022), (10, 38, 0.03663130414411775), (9, 33, 0.036800250258884004), (8, 40, 0.03682574402222916), (7, 18, 0.03685913342400138), (6, 60, 0.036927775188041245), (5, 39, 0.03904751225352188), (4, 14, 0.03919727476184498), (3, 0, 0.04886629420421151), (2, 37, 0.05227517896458178), (1, 63, 0.08698776494081906)]
259;[(68, 64, 0.004751337124587418), (67, 39, 0.0053935821326548394), (66, 9, 0.0075222814704213325), (65, 41, 0.007903809717163202), (64, 28, 0.008137374760468052), (63, 30, 0.008162696168535488), (62, 43, 0.009884216826669623), (61, 22, 0.01038943722214325), (60, 15, 0.011073596263107222), (59, 31, 0.011872633259051746), (58, 3, 0.012022647824150412), (57, 67, 0.012578156559311826), (56, 5, 0.012775850206906747), (55, 54, 0.012798317344570154), (54, 10, 0.013723157672650754), (53, 56, 0.015386261121453026), (52, 2, 0.015599820565685985), (51, 26, 0.01605739400027706), (50, 8, 0.016436606728487235), (49, 1, 0.017082618044657827), (48, 52, 0.01757980457557362), (47, 11, 0.017598153150840012), (46, 16, 0.017598153150840012), (45, 17, 0.017598153150840012), (44, 27, 0.017598153150840012), (43, 29, 0.017598153150840012), (42, 61, 0.017598153150840012), (41, 55, 0.017891644776638405), (40, 50, 0.018132148889306365), (39, 42, 0.01912358216273169), (38, 12, 0.020443236135502252), (37, 46, 0.02069605776283867), (36, 57, 0.021603627741111464), (35, 45, 0.02190031304517881), (34, 62, 0.022349160832909942), (33, 19, 0.023719440278243575), (32, 48, 0.023834283605491335), (31, 20, 0.024622175975561045), (30, 14, 0.02468170592280483), (29, 4, 0.02512331567107362), (28, 47, 0.025135468070872635), (27, 6, 0.02514323902934823), (26, 38, 0.025410044576207547), (25, 40, 0.025506034314504267), (24, 33, 0.025527237463752628), (23, 18, 0.025529160289279762), (22, 60, 0.025537707394934883), (21, 66, 0.026023769759437765), (20, 21, 0.027068031779965085), (19, 34, 0.02729849963991582), (18, 53, 0.02738093336016123), (17, 59, 0.028259964248872338), (16, 37, 0.03132635989931387), (15, 7, 0.031414163132904016), (14, 13, 0.03319459155729043), (13, 25, 0.03330421589419519), (12, 0, 0.036755603037637474), (11, 65, 0.037671557071539574), (10, 36, 0.03922514940540511), (9, 35, 0.03957344083827641), (8, 32, 0.045755589287851395), (7, 24, 0.04831309380655402), (6, 23, 0.049892066658856815), (5, 51, 0.05087079982450293), (4, 63, 0.05378357916957521), (3, 49, 0.05484246252224345), (2, 44, 0.07072486416395385), (1, 58, 0.13376824038690716)]
260;[(68, 2, 0.0025187481152065816), (67, 30, 0.0032045231148897235), (66, 28, 0.003208220451000554), (65, 7, 0.00408421834349415), (64, 22, 0.004942992803776858), (63, 45, 0.005516162121400714), (62, 35, 0.00590014951448381), (61, 3, 0.005947202153163578), (60, 43, 0.0062532473264826915), (59, 65, 0.006282500074782371), (58, 36, 0.006372616935466979), (57, 8, 0.006399463403576444), (56, 51, 0.006723981132840895), (55, 10, 0.007122627376267898), (54, 67, 0.007848474292821317), (53, 49, 0.0081593564274548), (52, 64, 0.008467415023736269), (51, 24, 0.00852715334930687), (50, 32, 0.008544568214654769), (49, 26, 0.008714057707594924), (48, 5, 0.009177917037344385), (47, 53, 0.009996199317527488), (46, 15, 0.01037481185188549), (45, 9, 0.010505338643513773), (44, 50, 0.01212364728745896), (43, 11, 0.012424828387314735), (42, 16, 0.012424828387314735), (41, 17, 0.012424828387314735), (40, 27, 0.012424828387314735), (39, 29, 0.012424828387314735), (38, 61, 0.012424828387314735), (37, 44, 0.013277523066309138), (36, 1, 0.013394836197376914), (35, 66, 0.01472861483828547), (34, 62, 0.015197308181169933), (33, 58, 0.015435105545678174), (32, 19, 0.01609229597827866), (31, 48, 0.016206391860555724), (30, 41, 0.016495503701782543), (29, 12, 0.017758323975264556), (28, 20, 0.01791593268859948), (27, 59, 0.01799481139513992), (26, 54, 0.018694712496032606), (25, 21, 0.01901484904399975), (24, 52, 0.020380744123819294), (23, 34, 0.02160080504271833), (22, 25, 0.022618025586103152), (21, 56, 0.02274120812193392), (20, 55, 0.022782198614187954), (19, 13, 0.02402398678393003), (18, 23, 0.029079277335936737), (17, 39, 0.030071228629266367), (16, 46, 0.030189799670216733), (15, 14, 0.03197985140379911), (14, 4, 0.03248421415647473), (13, 47, 0.03249992709670746), (12, 6, 0.03250997487394458), (11, 38, 0.03283384805602474), (10, 40, 0.03296845784509017), (9, 33, 0.032985280039993126), (8, 18, 0.03324547642251974), (7, 60, 0.03368720450711271), (6, 42, 0.03456959723508968), (5, 0, 0.03523701714745375), (4, 31, 0.03904287717404564), (3, 37, 0.049531432802647934), (2, 57, 0.04983524365942993), (1, 63, 0.05867927098142989)]
261;[(68, 28, 0.0028123949712171026), (67, 2, 0.0036436980218358395), (66, 46, 0.0038126565502075715), (65, 30, 0.004054809086729727), (64, 43, 0.004178170388428826), (63, 50, 0.00418355076512944), (62, 67, 0.004387898741453622), (61, 9, 0.004554666155034304), (60, 64, 0.005800629596090401), (59, 45, 0.005827791862994536), (58, 10, 0.005856805186363001), (57, 22, 0.0060326532979742), (56, 39, 0.00685984885562918), (55, 65, 0.006942860910291948), (54, 35, 0.007021480279269965), (53, 51, 0.007537759624454021), (52, 36, 0.007751730908751697), (51, 32, 0.008090501474031231), (50, 26, 0.008595352717513882), (49, 34, 0.00862523377921176), (48, 31, 0.008693399971649196), (47, 5, 0.00883825384115422), (46, 55, 0.009225258294331518), (45, 7, 0.009738674375044165), (44, 53, 0.01111526616074543), (43, 58, 0.012315612135957887), (42, 24, 0.012415755532875217), (41, 12, 0.012483751759501116), (40, 49, 0.013001115151827558), (39, 41, 0.013311022482393686), (38, 62, 0.014483180978001498), (37, 19, 0.015178111211868961), (36, 48, 0.015681997558045224), (35, 15, 0.015797017223857512), (34, 11, 0.016111414363640275), (33, 16, 0.016111414363640275), (32, 17, 0.016111414363640275), (31, 27, 0.016111414363640275), (30, 29, 0.016111414363640275), (29, 61, 0.016111414363640275), (28, 57, 0.01623678823641672), (27, 20, 0.01651686823111631), (26, 66, 0.016596543996998614), (25, 59, 0.016909081154574346), (24, 44, 0.017045091369156884), (23, 54, 0.017059450598885695), (22, 56, 0.017774174325709158), (21, 23, 0.01861394155691143), (20, 1, 0.01916774641265151), (19, 42, 0.020111300838477453), (18, 25, 0.02179014897399323), (17, 13, 0.023368293034423115), (16, 14, 0.02407591655692165), (15, 4, 0.024107948284858627), (14, 47, 0.024119609541268017), (13, 6, 0.024127066433801803), (12, 38, 0.024308851466882775), (11, 33, 0.024420965575449705), (10, 40, 0.024437883458145127), (9, 18, 0.0244600409550515), (8, 3, 0.02454081764191962), (7, 21, 0.024832377427895458), (6, 60, 0.025226235140079267), (5, 52, 0.02575801727216409), (4, 0, 0.03574385556854687), (3, 63, 0.03964693464691105), (2, 37, 0.03997342816067906), (1, 8, 0.045148285694355694)]
262;[(68, 67, 0.0028306682751455536), (67, 2, 0.003034290002229878), (66, 30, 0.00326331147365444), (65, 28, 0.004486045619036538), (64, 45, 0.004498437060993732), (63, 7, 0.005007003080701122), (62, 39, 0.005096565422520349), (61, 8, 0.00535682178847996), (60, 64, 0.006160903497016479), (59, 32, 0.006316563102563233), (58, 43, 0.006478132797266278), (57, 35, 0.007614149776486001), (56, 46, 0.0076834536260382835), (55, 51, 0.007869925340305395), (54, 65, 0.007994255054160293), (53, 36, 0.008018208249275682), (52, 22, 0.008046405711856774), (51, 5, 0.008776443469332484), (50, 50, 0.008791434754446992), (49, 12, 0.008837805501669904), (48, 49, 0.00899581808365435), (47, 24, 0.009309245675387157), (46, 66, 0.009932710421033275), (45, 10, 0.010286764196133391), (44, 26, 0.010303968774349803), (43, 58, 0.01071181690440881), (42, 3, 0.010955710806093255), (41, 62, 0.011135985115331204), (40, 19, 0.011539522533827506), (39, 48, 0.01165932033336503), (38, 44, 0.011716555717981803), (37, 1, 0.011721556998726568), (36, 9, 0.011807668678055716), (35, 59, 0.01187903009829383), (34, 41, 0.01251190316157691), (33, 20, 0.012603995936018353), (32, 53, 0.01428802707790966), (31, 15, 0.014848246972335999), (30, 21, 0.015403282864423162), (29, 55, 0.015852845324287324), (28, 14, 0.017493767098952562), (27, 31, 0.017735819981201217), (26, 4, 0.01781769888677398), (25, 47, 0.017826317486452692), (24, 6, 0.01783182872549427), (23, 25, 0.01802137779044155), (22, 38, 0.018051433550993812), (21, 40, 0.018104399168924368), (20, 60, 0.018111589512262993), (19, 18, 0.01812081418167555), (18, 33, 0.018134688014236677), (17, 13, 0.018837369261592074), (16, 54, 0.01991939500680806), (15, 11, 0.02339156221772376), (14, 16, 0.02339156221772376), (13, 17, 0.02339156221772376), (12, 27, 0.02339156221772376), (11, 29, 0.02339156221772376), (10, 61, 0.02339156221772376), (9, 42, 0.02455514059032804), (8, 52, 0.027127042068842755), (7, 56, 0.02862550483451365), (6, 0, 0.02937315200624302), (5, 23, 0.03131989281020042), (4, 63, 0.03462036399997359), (3, 34, 0.034718657726164226), (2, 57, 0.04743539159308385), (1, 37, 0.056991672062943866)]
263;[(68, 50, 0.0034227891498300744), (67, 22, 0.0038051990290265403), (66, 45, 0.0040915862557343585), (65, 30, 0.004525996419198264), (64, 28, 0.004863289115729419), (63, 10, 0.004973172050917185), (62, 9, 0.004979845088449841), (61, 7, 0.005324390150025726), (60, 64, 0.005448710870844753), (59, 43, 0.005604528390703134), (58, 67, 0.006286223294081683), (57, 35, 0.006456062836831422), (56, 65, 0.006536146072137261), (55, 24, 0.006553325482708261), (54, 36, 0.006859664713186442), (53, 39, 0.006990063530360691), (52, 49, 0.0071111856611528745), (51, 31, 0.008029378447436009), (50, 5, 0.008066548316335242), (49, 15, 0.00806681497453221), (48, 2, 0.008545414277997487), (47, 55, 0.008817415534372208), (46, 58, 0.008952632896599977), (45, 51, 0.009087367794795798), (44, 46, 0.009096744024854164), (43, 3, 0.009250698477132224), (42, 53, 0.010696416456766111), (41, 44, 0.010808402276717533), (40, 41, 0.01135215455890759), (39, 32, 0.012289432067937645), (38, 8, 0.012371217918638822), (37, 54, 0.013926220026793557), (36, 34, 0.014757042711478596), (35, 26, 0.015392301809343034), (34, 11, 0.015846540257598574), (33, 16, 0.015846540257598574), (32, 17, 0.015846540257598574), (31, 27, 0.015846540257598574), (30, 29, 0.015846540257598574), (29, 61, 0.015846540257598574), (28, 42, 0.018875457577457344), (27, 25, 0.01906103205031595), (26, 14, 0.019792803449735885), (25, 4, 0.01989778431281919), (24, 47, 0.019907409070683668), (23, 6, 0.019913563706388415), (22, 38, 0.02006360216411207), (21, 33, 0.02015613688852458), (20, 40, 0.020170100265951896), (19, 18, 0.02018838822182223), (18, 60, 0.02022598450941604), (17, 56, 0.020634703067011206), (16, 62, 0.021993422222448156), (15, 21, 0.0221507664618269), (14, 52, 0.022662064609985322), (13, 1, 0.022826416453697318), (12, 19, 0.02339440293787054), (11, 48, 0.02340753191745526), (10, 66, 0.023901207809419955), (9, 20, 0.024207756361156907), (8, 57, 0.02486753970572597), (7, 23, 0.026628637617031492), (6, 59, 0.02845136964813455), (5, 12, 0.030841113903386286), (4, 13, 0.030959359253749708), (3, 37, 0.037181337325954855), (2, 0, 0.054975575130971954), (1, 63, 0.05563066868483035)]
264;[(68, 2, 0.002589613981512917), (67, 28, 0.0056831501645703275), (66, 39, 0.005894410789554438), (65, 43, 0.00608480500131825), (64, 64, 0.007235176800039378), (63, 22, 0.007248662501634029), (62, 46, 0.007827931976950087), (61, 45, 0.008144167322956197), (60, 67, 0.008168990287056976), (59, 5, 0.009219682561026343), (58, 10, 0.00981210184903647), (57, 50, 0.01072232845801635), (56, 7, 0.010915215593905625), (55, 65, 0.01193358491912122), (54, 12, 0.011967139087275314), (53, 30, 0.012176475081917326), (52, 35, 0.012317897161432834), (51, 9, 0.012459889004102886), (50, 36, 0.01246423463606905), (49, 51, 0.012481907989797425), (48, 49, 0.013679551558934855), (47, 24, 0.014683244307033827), (46, 31, 0.014721006469117559), (45, 32, 0.01484696936823926), (44, 66, 0.015310803704998488), (43, 62, 0.015805190123484247), (42, 1, 0.016389421123027326), (41, 53, 0.01685553648519933), (40, 19, 0.016920014967322983), (39, 48, 0.01716444984224197), (38, 55, 0.017358168782563688), (37, 59, 0.01741399909948471), (36, 44, 0.01763885703649759), (35, 20, 0.018322667952948013), (34, 13, 0.018633991634339764), (33, 26, 0.018878923383839452), (32, 41, 0.019233369466330363), (31, 56, 0.020513102997472443), (30, 15, 0.020671495391121564), (29, 11, 0.021148257329885345), (28, 16, 0.021148257329885345), (27, 17, 0.021148257329885345), (26, 27, 0.021148257329885345), (25, 29, 0.021148257329885345), (24, 61, 0.021148257329885345), (23, 54, 0.02134545797740295), (22, 58, 0.022659522757172423), (21, 52, 0.023922696681562994), (20, 21, 0.025080223536434354), (19, 34, 0.025080605851559135), (18, 8, 0.026730201484983285), (17, 3, 0.030952937864964003), (16, 0, 0.032549799224808385), (15, 25, 0.033198933582500145), (14, 14, 0.03892660357647659), (13, 42, 0.03907619648239136), (12, 4, 0.039537132264696795), (11, 47, 0.039556256772165566), (10, 6, 0.03956848610594832), (9, 38, 0.03993979347659715), (8, 40, 0.04011501108812798), (7, 33, 0.04012399857357907), (6, 18, 0.040151382823659265), (5, 60, 0.04080786625758115), (4, 23, 0.04312159529740045), (3, 37, 0.05044657172850098), (2, 57, 0.05425240163989287), (1, 63, 0.054524018422722476)]
